ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,fuel_system,transmission,drive_type,fuel_consumption,describe,brand,grade,year_of_manufacture,car_name,price,url
4615903,Domestic assembly,New car,Bán tải / Pickup,0 Km,Orange,Black,4-door,5-seat,Diesel	2.2 L,,Automatic,RFD - Rear-wheel drive,L/100Km,Ford Ranger 2023 XLS version protects users with a long list of safety equipment such as: - Front and rear parking sensors - 2-view reversing camera - Lane departure warning - Automatic throttle - Electronic balance - Anti-roll control - 2 airbags -...- Order now to get your car delivered soon with a big promotion package !!!!!,Ford,Ranger,2023.0,Ford Ranger XLS 2.0L 4x2 AT 2023,640000000,https://bonbanh.com/xe-ford-ranger-xls-2.0l-4x2-at-2023-4615903
4898267,Domestic assembly,New car,SUV,0 Km,White,Cream,5-door,5-seat,Petrol	1.5 L,Direct fuel injection,Automatic,FWD - Front-wheel drive,7	L/100Km," Extremely good incentives: cash, insurance, accessories - Cars delivered immediately, all colors: diamond white, ruby red, black, metallic brown, platinum silver - Maximum installment payment of 85% - Excellent interest rate Incentive only 0.9%/month, fixed for 3 years - Making Hanoi beach for provincial customers - Contact directly 24/7 to receive preferential quotes - The new generation Ford Territory is designed according to Ford's global DNA to creating a strong, outstanding SUV model with superior performance: + 1.5 Ecoboost engine + Modern 7-speed automatic transmission brings quality and durability but also gives you the feeling of light, smooth shifting Combined with fuel economy",Ford,Territory,2023.0,Ford Territory Trend 1.5 AT 2023 car,822000000,https://bonbanh.com/xe-ford-territory-trend-1.5-at-2023-4898267
4723332,Domestic assembly,New car,Sedan,0 Km,White,Cream,4-door,5-seat,Petrol	1.4 L,,Automatic,FWD - Front-wheel drive,6	L/100Km,Hyundai Accent Special 2023 - More than 50% reduction in registration tax 30 million cash discountFree genuine high-end accessories package worth 12 million Free 1 year material insurance Free Voucher 5 Million Free maintenanceGift ̂́ % ́ ̀ ́ ́ ́ ́ ́ first row direct contact. . + Samsung Tab A7 tabletSupport bank loan of 85-90% of car value5 year warranty/maintenanceInterest rate 0.9%/Month - No insurance Linked to all banks with good interest rates,Hyundai,Accent,2022.0,Hyundai Accent 1.4 AT Special 2022,515000000,https://bonbanh.com/xe-hyundai-accent-1.4-at-dac-biet-2022-4723332
4049690,Domestic assembly,New car,Sedan,0 Km,Red,Brown,4-door,5-seat,Petrol	2.0 L,Electronic fuel injection,Automatic,RFD - Rear-wheel drive,7	L/100Km," 200 Exclusive 2021 The most popular luxury sedan in Vietnam——————————In order to create more value for customers and provide a digital experience, Customers will enjoy incentives: ✓ 1 year of free Maintenance until June 30✓ 3-year warranty with unlimited km✓ Bank support up to 80% for 9 years...Notable highlights on the upgraded E-Class - Design language New generation Sensual Purity design is sharper, more angular - E 300 AMG version with AMG exterior package and 10-spoke wheels - MBUX infotainment interface with 12.3 inch touch screen - Outstanding safety with System Active Brake Assist system - New steering wheel, touchpad and wood panel design...",Mercedes Benz,E class,2021.0,Mercedes Benz E class E200 Exclusive 2021,2470000000,https://bonbanh.com/xe-mercedes_benz-e_class-e200-exclusive-2021-4049690
4855878,Domestic assembly,New car,SUV,0 Km,Green,Brown,5-door,7-seat,Petrol	2.5 L,Electronic fuel injection,Automatic,FWD - Front-wheel drive,6	L/100Km,"New cx8 runs a shocking price discount program of up to 100 Million VND this month only! + Bonus genuine accessories package + Cash. + Ready for immediate delivery! Support installment payment up to 85%, quick procedures, good interest rate .Contact now!",Mazda,CX8,2022.0,Mazda CX8 Premium 2022 car,79000000,https://bonbanh.com/xe-mazda-cx8-premium-2022-4855878
4492873,Domestic assembly,New car,Van/Minivan,0 Km,Black,Brown,5-door,8-seat,Diesel	2.2 L,,Automatic,FWD - Front-wheel drive,L/100Km," Kia Carnival 2.2D Premium. The car is equipped with: LED taillights, 2 12.3-inch screens, driver and passenger seats are both electrically adjustable and integrated with heating and cooling, knob-shaped gear lever and wireless phone charger. wire, front collision sensor and 360 degree camera,...",Kia,Carnival,2022.0,Kia Carnival Premium 2.2D 2022,1369000000,https://bonbanh.com/xe-kia-carnival-premium-2.2d-2022-4492873
4918407,Domestic assembly,New car,SUV,0 Km,Brown,Green,5-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Ford Territory 2023- Equipped with a 3-spoke D-cut steering wheel, similar to current Ford models such as Ford Everest, Explorer... integrated with many function keys. The dual screen located on the dashboard includes an infotainment screen and a 12.3-inch digital clock. Leather seats, electric adjustment, electronic shift knob. The car is equipped with a panoramic sunroof that opens 50% on the high-end version. 2-zone automatic air conditioning system with air filtration function. Smart hands-free trunk opening. Lane departure warning. Lane keeping assist. Blind spot warning. Warning of vehicles cutting across when reversing. Forward collision warning,...",Ford,Territory,2023.0,Ford Territory Titanium 1.5 AT 2023 car,869000000,https://bonbanh.com/xe-ford-territory-titanium-1.5-at-2023-4918407
4848387,Domestic assembly,New car,SUV,0 Km,Black,Black,5-door,5-seat,Petrol	1.5 L,Direct,Automatic,FWD - Front-wheel drive,6	L/100Km,"Ford Territory Titanium 2023 New generation Available in all colors for immediate delivery: Black, White, Red, Metallic Brown, Metallic Silver *Best promotional price for customers who book the car immediately. Priority Direct payment GOOD price. Flexible selling price with maximum cash discount, with additional accessories available from time to time. Contact Holtine for more details*Customer support - Prepayment from 239 million to get the car, simple procedures - Support to borrow 80% of the car price, low interest, No revenue source - Support registration and registration Car delivery On-site - Committed to the best price in the market, on-time vehicle delivery, call Hotline now to get the best quote",Ford,Territory,2023.0,Ford Territory Titanium 1.5 AT 2023 car,834000000,https://bonbanh.com/xe-ford-territory-titanium-1.5-at-2023-4848387
4333734,Imported,New car,Sedan,0 Km,White,Cream,4-door,5-seat,Petrol	3.0 L,,Automatic,RFD - Rear-wheel drive,L/100Km,"Mercedes-Benz S450L All New 2023 Imported from Germany. Car available for immediate delivery Product information: Imported complete unit from Germany I6 engine, 3.0L capacity with EQ boost electric motor, maximum capacity of 367 horsepower Acceleration 0-100km/h in 5.3s Nappa leather interior Exclusive AIRMATIC air suspension system Rear-wheel steering feature Steering assistance system Active distance assist feature Active lane keeping assist feature MBUX entertainment system with 12.8-inch OLED screen Burmester 3D Surround sound system",Mercedes Benz,S class,2023.0,Mercedes Benz S class S450 2023,5059000000,https://bonbanh.com/xe-mercedes_benz-s_class-s450-2023-4333734
4828957,Domestic assembly,New car,Sedan,0 Km,White,Black,4-door,5-seat,Petrol	1.6 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Hyundai Elantra 1.6AT N-Line Turbo*Promotion: Discount - Free genuine accessories package - All colors - Accept orders - Car delivery upon request***The new generation has a more modern design, highlights is a grille shaped like the cut surface of a gemstone and a pair of angled headlights on both sides. In the N Line variant, the grille has the ""N Line"" logo, and also adds a number of exclusive features such as decorative panels on the air intake edges, 18-inch wheels, black rearview mirrors, and rear spoiler. , air diffuser and chrome exhaust tips.",Hyundai,Elantra,2023.0,Hyundai Elantra N-Line 1.6 Turbo AT 2023,799000000,https://bonbanh.com/xe-hyundai-elantra-n-line-1.6-turbo-at-2023-4828957
4778094,Domestic assembly,New car,SUV,0 Km,White,Brown,5-door,7-seat,Diesel	2.2 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km,"Hyundai Santa Fe 2.2L New 2022 diesel engine Super version1, 3602 camera, Electronic screen with turn signals integrated with camera3, 10.1 inch central screen4, Push button gear5, 10 Haman My speakers6, Lane keeping7, Brake emergency8, Car ignition.... many more features The car has all colors and quantities: White, Black, Blue, Red, Yellow Sand, Silver. - Supports installment payments with preferential interest rates, quick procedures - Hottest promotions of the month - Contact now for more information.",Hyundai,SantaFe,2022.0,Hyundai SantaFe Premium 2.2L HTRAC 2022,1220000000,https://bonbanh.com/xe-hyundai-santafe-cao-cap-2.2l-htrac-2022-4778094
4804461,Domestic assembly,New car,Crossover,0 Km,Grey,Black,5-door,5-seat,Electric	0.1 L,,Automatic,FWD - Front-wheel drive,L/100Km,"VinFast VF e34 2023, 5-seat B-class SUV model In January 2023, 1 additional Vinhome voucher of 150 or 200 is applied✓ Receive cash Adas and smart service package equivalent to 132 million ✓ 1 complimentary Vinpearl resort voucher, 7 days 4 vacation person, 3 meals worth 118 million.✓ Vehicle warranty for 10 years or 200,000km✓ Battery replacement when charging capacity is below 70%✓ Free mobile charger for the first customers to sign a contract✓ 7 days of golf for 4 people ( Arrival date, return date, as many more as you like - Equipment: Leather seats, 6-way manual front seats, 2 USB ports, Dashboard displaying operating parameters Size 7 inch TFT LCD, Screen Central entertainment, 10-inch touch screen, 4-way manual steering wheel, leather upholstery, integrated function keys, 1-zone automatic air conditioning, heat pump, air quality control, P2 fine dust filter. 5, defrost,....Quickly contact us to receive the most attractive offers!",VinFast,VF e34,2022.0,VinFast VF e34 AT 2022 car,520000000,https://bonbanh.com/xe-vinfast-vf-e34-at-2022-4804461
4878672,Imported,New car,Sedan,0 Km,Black,Black,4-door,5-seat,Petrol	2.0 L,,Automatic,RFD - Rear-wheel drive,6	L/100Km,"Engine 2.0L TwinPower Turbo turbocharged gasoline engine Maximum power 184 horsepower Maximum torque 300Nm Suspension system Front suspension: Independent, McPherson type with stabilizer bar Rear suspension: Independent, multi-link type with stabilizer bar Reduction system Hydraulic shock and electronic adjustment Steering system Servotronic electronic steering system Tire pressure control system Braking system Front and rear disc brake system ABS, EBD, Brake Assist Comfort and safety Modern entertainment system, high-end sound system System Independent two-zone automatic air conditioning systemElectrically adjustable driver's seat, push-button start Integrated protection system: collision warning assist, lane keeping assist, tire pressure warning system Full LED headlights and taillights 3D design In particular, this month, we are having a special promotion for the BMW 320i sedan G20. Prices are only from 1 billion 349 million VND and signing a car purchase contract this month will enjoy many special incentives and valuable car gifts.",BMW,3 Series,2022.0,BMW 3 Series 320i Sport Line 2022,1349000000,https://bonbanh.com/xe-bmw-3_series-320i-sport-line-2022-4878672
4357574,Imported,New car,Crossover,0 Km,White,gray,5-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Hyundai Pham Van Dong just arrived Hyundai Creta 2023 imported special edition, white, new version - SPECIAL PROMOTION (applicable to customers who buy directly): + Free body insurance when customers buy i10 cars, Accent, Stargazer + Free premium Vuerold D20.Q2 dash cam when customers buy Santafe, Elantra, Creta, Tucson cars❗️ + ONLY IN APRIL 2023. There are many cash promotions for customers who buy cars in April - Overall dimensions length x width x height are 4270 x 1780 x 1665 mm with a wheelbase of 2590 mm - Vehicles LED headlights and taillights and LED border lights, automatic air conditioning, Leather seats, Electric driver's seat, Audio control keys on the steering wheel, Push button start, AM/FM + CD + MP3 + LCD screen 5"" touch screen, 6 speakers, automatic air conditioning, 6:4 folding seats, display screen, 6 airbags, anti-lock brakes ABS, emergency brake assist BA, automatic door lock according to speed...Hotline , Zalo to get available cars and receive the most attractive offers!",Hyundai,Creta,2023.0,Hyundai Creta Special 1.5 AT 2023,690000000,https://bonbanh.com/xe-hyundai-creta-dac-biet-1.5-at-2023-4357574
4308084,Imported,New car,Sedan,0 Km,Red,Cream,4-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Toyota Corolla Altis 1.8V new version - Full color car, home delivery support - Bank installment support with preferential interest rates, quick procedures - Quickly contact us to get the best deal*** The car is equipped with many outstanding features:✓ New generation 1.8 engine is durable, fuel efficient, combined with a smooth and quiet CVT transmission, meets Euro 6 emission standards.✓ Modern full LED lights , energy saving, 17"" bright alloy wheels.✓ Electrically adjustable rear mirrors, automatic folding.✓ Electrically adjustable leather seats, 2 color options: black/cream.✓ Automatic air conditioning with 2 independent zones, cargo vents rear seat.✓ 9"" touch screen, wireless smartphone connection.✓ Electronic handbrake, Auto hold brake mode.✓ 7 airbags, 6 sensors around the car.✓ Latest generation TSS safety package .",Toyota,Corolla altis,2023.0,Toyota Corolla altis 1.8V 2023,765000000,https://bonbanh.com/xe-toyota-corolla_altis-1.8v-2023-4308084
4729090,Imported,New car,Sedan,0 Km,White,Different color,4-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Toyota Corolla Altis 1.8G new version*** The car is designed to be strong and luxurious: automatic full Led headlights, automatic high beams, electronic handbrake, auto hold, 2-zone automatic air conditioning, screen. 9inch touch screen with wireless phone connection, pre-collision warning, lane departure warning, tire pressure sensor...1 - Installment sale - Receive Bad Debt File Processing Preferential interest rates according to Bank Item 2 - Free Heat Insulating Glass Sticker for the entire vehicle 3 - Body Insurance Support 4 - Free Dash Cam 5 - Free Premium Leather Floor Covering 6 - Free 2 Engine Oil Changes 7 - Support Register for free registration nationwideContact 24 /7 (Call or - Text Zalo to get the best quote)",Toyota,Corolla altis,2023.0,Toyota Corolla altis 1.8G 2023,669000000,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-2023-4729090
4427007,Domestic assembly,New car,Van/Minivan,0 Km,White,gray,5-door,2-seat,Petrol	1.0 L,Electronic fuel injection,Manual,RFD - Rear-wheel drive,5	L/100Km,"SUZUKI Blindvan 2022 light truck 580kg-495kg Runs at prohibited hours 24/7 with a load under 500kg allowed to circulate at all hours according to state dispatches. Small and light to navigate every street corner Unparalleled durability - the most fuel efficient Japanese carGift 3 times free maintenance Only from 90 million can start a successful business. Loan support of 70-80% of car value at low interest rate, gradually decreasing PROFESSIONAL - ENTHUSIASTIC - BEST PRICE Call now for advice and support. Thank you customers!",Suzuki,Super Carry Van,2022.0,Suzuki Super Carry Van Blind Van 2022,255000000,https://bonbanh.com/xe-suzuki-super_carry_van-blind-van-2022-4427007
4920300,Domestic assembly,New car,Sedan,0 Km,Sand,Cream,4-door,5-seat,Petrol	1.4 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Accent Facelift automatic transmission, special edition. - CASH DISCOUNT up to 60 million VND, 85% bank loan support, only need 140 million to receive the car - Many colors to choose from, car delivered immediately: White, silver, black, sand gold , written in yellow, red... - 5 year warranty Most outstanding features in the segment: - Remote starter - Sports sunroof - Newly designed front end - New wheels - Newly designed rear bumper - Screen cluster LCD dashboard - Rain wipers, automatic lights - Rear seat air vents - Large, sharp AVN entertainment screen with many upgraded features - Safety 6 airbags, electronic balance, body control, horizontal departure slope, emergency brake, electric brake force distribution CONTACT FOR MORE DISCOUNT, FREE PK...",Hyundai,Accent,2023.0,Hyundai Accent 1.4 AT Special 2023,482000000,https://bonbanh.com/xe-hyundai-accent-1.4-at-dac-biet-2023-4920300
4880091,Domestic assembly,New car,Sedan,0 Km,Red,Black,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"New generation New Mazda3 Deluxe. The car is equipped with: high-quality leather seats with heating function; anti-glare mirror; Mazda Connect, DVD; electronic handbrake, i-Activsense smart active safety assistance technology and upgraded passive safety system, notably equipped with 7 airbags; smart key, push button start; ...Please quickly contact us this month to receive the most attractive offers!",Mazda,3,2023.0,Mazda 3 1.5L Deluxe 2023,638000000,https://bonbanh.com/xe-mazda-3-1.5l-deluxe-2023-4880091
4549529,Domestic assembly,New car,Bán tải / Pickup,0 Km,Black,gray,4-door,5-seat,Diesel	2.2 L,,Manual,RFD - Rear-wheel drive,L/100Km, New version of Ford Ranger Max power (PS / rpm) / Max power (Ps / rpm) 160 (118KW) / 3200- Drive system: One drive axle / 4×2- Gearbox: Manual transmission- Engine: 2.2L Diesel,Ford,Ranger,2022.0,Ford Ranger XLS 2.0L 4x2 MT 2022,665000000,https://bonbanh.com/xe-ford-ranger-xls-2.0l-4x2-mt-2022-4549529
3752088,Imported,New car,Sedan,0 Km,White,Cream,4-door,5-seat,Petrol	1.2 L,,Manual,FWD - Front-wheel drive,L/100Km,Attrage MT1.2 manual transmission. Enter state. Spacious and economical. Low operating costsPromotion: Price has reduced 50% registration tax equivalent to 19t Attrage Mt with the following changes7inhk screen. Warning belt. Lazzang 2 colors. 4 speakers. Integrated sound on the steering wheel. Keel bar. Spoiler. Cheapest internal price promotion in the North when calling directly,Mitsubishi,Attrage,2022.0,Mitsubishi Attrage 1.2 MT 2022,371000000,https://bonbanh.com/xe-mitsubishi-attrage-1.2-mt-2022-3752088
4690858,Imported,New car,Hatchback,0 Km,Green,Black,5-door,5-seat,Petrol	1.2 L,Electronic fuel injection,Automatic,FWD - Front-wheel drive,5	L/100Km,"Completely imported Suzuki Swift GLX 1.2 engine CVT automatic transmission Capacity: 62,000/6,000 Maximum torque: 115/4,500 Dimensions: (length + width + height): 3,840 x 1,735 x 1,495 mm Wheelbase: 2,450 mm Approx. Minimum ground clearance: 120 mm Small turning radius: 4.8 mm Tire size: 185/55R16 Equipped with many modern amenities such as: Smart key, start with Star/top button. Auto air conditioning, touch screen, cruise control. and many other modern features. If you are interested, please contact us directly",Suzuki,Swift,2023.0,Suzuki Swift GLX 1.2 AT 2023 car,525000000,https://bonbanh.com/xe-suzuki-swift-glx-1.2-at-2023-4690858
3890538,Domestic assembly,New car,Sedan,0 Km,Grey,Black,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"???? MAZDA 3 - 2022 “MODERN DESIGN - SPACIOUS SPACE - FULL OPTIONS”.???? GIVES MANY VALUABLE GENUINE GIFTS. ????Supports installment payments of 80-85% of car value for up to 8 years, no need to prove income. ????Do you want to buy a cheap car? Good, dedicated support, car delivery as soon as possible, please contact me!",Mazda,3,2022.0,Mazda 3 1.5L Luxury 2022,674000000,https://bonbanh.com/xe-mazda-3-1.5l-luxury-2022-3890538
4787593,Domestic assembly,New car,Sedan,0 Km,Red,gray,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,Honda City L 2023• Anti-lock abs brakes when braking in an emergency• Electronic stability system + automatic air conditioning• 4 safety airbags + fuel-saving econ mode• Voice control + hands-free phone• Reverse camera + rear seat air vents • Electric mirrors + front and rear glass drying • Smart key with push button start • Integrated control button on the steering wheel + hands-free phone • 8 inch screen with Apple connection Carlay + Androi Auto...Please contact us for more detailed information!,Honda,City,2023.0,Honda City L 1.5 AT 2023 car,510000000,https://bonbanh.com/xe-honda-city-l-1.5-at-2023-4787593
4866291,Domestic assembly,New car,Crossover,0 Km,White,Black,5-door,5-seat,Petrol	1.6 L,,Automatic,AWD - 4-wheel drive (AWD),10	L/100Km,"The car body's length x width x height dimensions are 4,630 x 1,865 x 1,695mm, wheelbase 2,755mm. The car's Smartstream 1.6 T-GDi engine produces a maximum capacity of 180 horsepower at 5,500 rpm. - Maximum torque of 265 Nm at 1,500 - 4,500 rpm. Power is transmitted to all wheels through a 7-speed dual-clutch automatic transmission. Driving modes This SUV has 3 driving mode options, including: Comfort, Eco and Sport. Safety system 360-degree camera, Front/rear sensor, ABS anti-lock braking system, EBD electronic brake force distribution system, BA emergency brake assist system, DBC hill descent assist, ESC electronic balance system, HAC hill start assist, TCS traction control system, TPMS tire pressure sensor, EPB electronic handbrake and Auto Hold, 6 airbags, ECM automatic anti-glare rearview mirror, Collision prevention assist Pedestrian Collision Assist (FCA), Blind Spot Collision Avoidance Assist (BCA), Lane Keeping Assist (LKA), On-Screen Blind Spot Display (BVM)",Hyundai,Tucson,2023.0,Hyundai Tucson 1.6 AT Turbo HTRAC Special 2023,1055000000,https://bonbanh.com/xe-hyundai-tucson-1.6-at-turbo-htrac-dac-biet-2023-4866291
4496643,Domestic assembly,New car,SUV,0 Km,White,Black,5-door,5-seat,Electric	0.2 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km,"VinFast VF8 2022, new VF e35 electric car Overall dimensions (LxWxH) (mm): 4,750 x 1,900 x 1,660 Wheelbase (mm): 2,950 - Equipment: 21 inch 5 double-spoke wheels wrapped in tires Pirelli 255/40R21, body-colored door handles, integrated heated rearview mirror and camera, vehicle information will be displayed on the HUD windshield such as: speed, battery capacity, vehicle information will be displayed. displayed on the HUD windshield such as: speed, battery capacity, 2-zone automatic air conditioning with air vents for the rear seats, heat pump, air quality control function, HEPA 1.0 cabin air filter , edge-to-edge anti-glare mirror, 8-speaker sound system. Quickly contact us to receive the most attractive deals!",VinFast,VF8,2022.0,VinFast VF8 Plus 2022 car,930000000,https://bonbanh.com/xe-vinfast-vf8-plus-2022-4496643
4820855,Domestic assembly,New car,SUV,0 Km,Green,Cream,5-door,5-seat,Petrol	3.0 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km,BMW Parking Assistant Plus with integrated 360 degree camera - Reversing Assistant function - Cruise Control cruise control system - Airbag system - Tire pressure monitoring system - Run-flat safety tires All promotional information direct information,BMW,X5,2022.0,BMW X5 xDrive40i M Sport 2022,3799000000,https://bonbanh.com/xe-bmw-x5-xdrive40i-m-sport-2022-4820855
