ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,fuel_system,transmission,drive_type,fuel_consumption,describe,brand,grade,year_of_manufacture,car_name,price,url
4879023,Domestic assembly,Used car,SUV,0 Km,Silver,gray,5-door,7-seat,Petrol	2.4 L,,Automatic,FWD - Front-wheel drive,L/100Km," Selling a silver Chevrolet Captiva, automatic LTZ version, manufactured in 2007. The car is in very nice condition, drives well, original engine, has many toys installed. Please contact for more vehicle information.",Chevrolet,Captiva,2007.0,Chevrolet Captiva LTZ 2.4 AT 2007,215000000,https://bonbanh.com/xe-chevrolet-captiva-ltz-2.4-at-2007-4879023
4929075,Imported,New car,Sedan,0 Km,Black,Cream,4-door,5-seat,Hybrid	2.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," -05 seats, black or cream leather seats, sunroof, 360 degree camera - 2.5L Gasoline & Electric Hybrid engine, VVT-Ie (intake cam), VVT-i (exhaust cam), D4S, automatic air conditioning 3 zones - E-CVT continuously variable automatic transmission, TSS safety packageContact now for the best support",Toyota,Camry,2023.0,Toyota Camry 2.5HV 2023,1495000000,https://bonbanh.com/xe-toyota-camry-2.5hv-2023-4929075
4444278,Imported,Used car,Sedan,"14,000 Km",Yellow,Yellow,4-door,5-seat,Petrol	2.5 L,,Automatic,FWD - Front-wheel drive,L/100Km, Super fast car for sale 2019 Lexus Es 250 Committed to car quality Please contact directly for the best advice and support. Sincerely watch the news,Lexus,ES,2019.0,Lexus ES 250 2019,2090000000,https://bonbanh.com/xe-lexus-es-250-2019-4444278
4666601,Domestic assembly,New car,Hatchback,0 Km,White,Black,5-door,5-seat,Petrol	1.25 L,Electronic Fuel Injection,Automatic,FWD - Front-wheel drive,5	L/100Km,"HYUNDAI I10 HATCHBACK 1.2 AT - SUPPORT 50% PRE-REGISTRATION FEE - Free accessory package - Film, 5D floor, Dash Cam - Small gift package with the car: Car hood, leather gloves, hyundai umbrella, car cleaning towel, perfume, refill fuel tank ⇒ Bank support up to 85%, 6.8% fixed preferential interest rate 1 year simple approval procedure in 10 minutes ☑ 5 year / 100,000 km warranty at all agents nationwide CALL HOTLINE OR ZALO NOW FOR CONSULTATION AND PREFERENTIAL QUOTE!",Hyundai,i10,2023.0,Hyundai i10 1.2 AT 2023 car,415000000,https://bonbanh.com/xe-hyundai-i10-1.2-at-2023-4666601
4756843,Imported,New car,Convertible/Cabriolet,0 Km,White,Red,2-door,2-seat,Petrol	2.0 L,,Automatic,RFD - Rear-wheel drive,L/100Km,"The BMW Z4 sDrive30i M Sport has the ""heart"" of a 2.0L I4 Gasoline engine, TwinPower Turbo. This machine is capable of producing a maximum capacity of 258 horsepower at 5000-6500 rpm, maximum torque of 400 Nm at 1550-4400 rpm. All power is transmitted to the rear-wheel drive system. through an 8-speed Steptronic automatic transmission. BMW Z4 sDrive30i M Sport 2022 includes notable features such as: Information display function on the windshield HUD Cruise control Front and side airbags Stability system Electronic car body Parking assist with integrated reversing camera Reverse assist function Tire repair tool LH for the best support and advice!",BMW,Z4,2023.0,BMW Z4 sDrive30i M Sport 2023,3509000000,https://bonbanh.com/xe-bmw-z4-sdrive30i-m-sport-2023-4756843
4838960,Imported,New car,SUV,0 Km,White,Black,5-door,7-seat,Diesel	2.0 L,Direct oil injection,Automatic,RFD - Rear-wheel drive,7	L/100Km,"Ford Everest Sport All New version has length x width x height parameters of 4,914 x 1,923 x 1,842 (mm), 2,900 mm wheelbase and 200 mm ground clearance - Equipment: LED front lighting system , automatic lighting, 12-inch vertical touch screen, SYNC 4 support; 12-inch TFT clock; Leather-wrapped steering wheel and seats, 8-way power driver's seat, convenient power-folding third row seats; wireless charging; Audio controls on the steering wheel; smart key; push button start; Dual-zone automatic air conditioning; Panoramic sunroof...- New Everest series of outstanding safety technologies such as 360-degree camera, automatic throttle, front and rear parking assist sensors, blind spot warning, cross-traffic, lane departure, etc. Automatic parking assist, electronic balance, lane keeping assist, hill up/down assist, forward collision warning, tire pressure control, 7 airbags......Quick customers Contact us to receive attractive offers and detailed advice!",Ford,Everest,2023.0,Ford Everest Sport 2.0L 4x2 AT 2023,1130000000,https://bonbanh.com/xe-ford-everest-sport-2.0l-4x2-at-2023-4838960
4606409,Imported,Used car,SUV,"60,000 Km",Black,Brown,5-door,5-seat,Petrol	2.0 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km,"Selling Audi Q5 2.0 SPORT, Manufactured in 2017, registered in 2018, 60,000 miles, one owner used from the beginning, 100% original, full company history. Contact for more information.",Audi,Q5,2017.0,Audi Q5 2.0 AT 2017,1550000000,https://bonbanh.com/xe-audi-q5-2.0-at-2017-4606409
4747547,Imported,New car,SUV,0 Km,White,Black,5-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km, Currently I have a Toyota Cross for DELIVERY NOW at a SUPER PREFERENTIAL price with many genuine ACCESSORIES and INSURANCE. Contact Cam Tu now to get a nice car at a good price!!!The V version is equipped with modern features...- 7 inch screen - 6 speaker system - Sunroof - Two charging ports for the rear seats - Tire pressure sensor- Blind spot warning ....- ....,Toyota,Corolla Cross,2022.0,Toyota Corolla Cross 1.8V 2022,766000000,https://bonbanh.com/xe-toyota-corolla_cross-1.8v-2022-4747547
4824653,Domestic assembly,Used car,Crossover,"111,000 Km",Black,Cream,5-door,7-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,7	L/100Km," Need to sell Nissan Livina 1.8 AT to change to a new car, currently used car, price still negotiable for enthusiastic buyers. The car has had its entire undercarriage completely serviced, and you will love it right away",Nissan,Grand livina,2010.0,Nissan Grand livina 1.8 AT 2010,255000000,https://bonbanh.com/xe-nissan-grand_livina-1.8-at-2010-4824653
4836725,Imported,Used car,SUV,"20,000 Km",Black,Brown,5-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km, Toyota cross 1.8V 2020 odo 2v Vehicle equipment: 9 inch touch screen; 8 way power driver seat direction; 2-zone automatic air conditioning; modern 6-speaker system; AUX connection; USB; Bluetooth; voice control...Contact to view the car for more details!,Toyota,Corolla Cross,2020.0,Toyota Corolla Cross 1.8V 2020,799000000,https://bonbanh.com/xe-toyota-corolla_cross-1.8v-2020-4836725
4872603,Imported,New car,SUV,0 Km,Green,Brown,5-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,7	L/100Km, CAR MANUFACTURED 2022Cross 1.8V• Number of seats: 5 seats• Style: SUV• Fuel: Gasoline• Origin: Imported car• Other information:+ CVT automatic transmission+ Capacity 1798 cm3,Toyota,Corolla Cross,2022.0,Toyota Corolla Cross 1.8V 2022,786000000,https://bonbanh.com/xe-toyota-corolla_cross-1.8v-2022-4872603
4659701,Domestic assembly,Used car,SUV,"35,000 Km",Black,Black,5-door,5-seat,Petrol	2.0 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km," GLC 250 4matic manufactured 20171 owner with hn license plate running original 3.9v miles Equipped with explosion-proof equipment, wood paneling, screen, 2 axles.... Commitment that the car will not crash or be hydro-damaged. Commitment to original transmission engine Loan from Bank 70% of the car",Mercedes Benz,GLC,2017.0,Mercedes Benz GLC 250 4Matic 2017,1383000000,https://bonbanh.com/xe-mercedes_benz-glc-250-4matic-2017-4659701
4898598,Domestic assembly,Used car,Sedan,"18,000 Km",White,Colorful,4-door,5-seat,Petrol	2.0 L,,Automatic,FWD - Front-wheel drive,L/100Km," I'm selling: Kia Cerato 2.0 premium, white 2020 production, 18,000km with provincial license plate - car has no crashes, no flooding, original engine - installment payment support of 70% of the car's value - has been upgraded: Camera 360 driver, Android screen, interior LED, rear lippo, Dcut carbon steering wheel...",Kia,Cerato,2020.0,Kia Cerato 2.0 AT Premium 2020 car,579000000,https://bonbanh.com/xe-kia-cerato-2.0-at-premium-2020-4898598
4694123,Domestic assembly,Used car,Crossover,"70,000 Km",Copper,Orange,5-door,8-seat,Petrol	2.0 L,,Automatic,RFD - Rear-wheel drive,6	L/100Km," Family needs money to sell Innova 2017 automatic transmission G version. Copper color not for business. Vehicle runs 72,000km without crashing or being flooded. Has the dash cam, reverse cam, 3m film screen, genuine leather seats, who wants it? Please do not reply to messages or bid without viewing the vehicle",Toyota,Innova,2017.0,Toyota Innova 2.0G 2017,560000000,https://bonbanh.com/xe-toyota-innova-2.0g-2017-4694123
4872208,Imported,Used car,SUV,"78,000 Km",Black,Black,5-door,7-seat,Diesel	2.0 L,,Automatic,4WD - Four-wheel drive (4WD),L/100Km," 3 new cars arrived smoothly, all 2019, 20204x2: odo 6 thousand 3, price 90x small, provincial license plate 4x4 with round lights: odo 3 thousand 8, price 9xx, 4x4 sg license plate with square lights: 7 thousand 3, price 9xx, license plate sg",Ford,Everest,2019.0,Ford Everest Titanium 2.0L 4x4 AT 2019,965000000,https://bonbanh.com/xe-ford-everest-titanium-2.0l-4x4-at-2019-4872208
4859055,Domestic assembly,Used car,SUV,"39,000 Km",White,Brown,5-door,5-seat,Petrol	2.0 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km,"#GLC250 4maticm date 2018 model 2019 odo 39,000km Prestigious Saigon Beach - Good price for a high-riding car. Luxurious white color, brown leather seats. Looks very nice from the outside. In 2018, if you drive so little, it's too smooth, high ride, airy and easy to drive. - The 2018 Facelift version has new multi-spoke wheels, Apple Carplay, 3-layer soundproof glass. The car's quality is intact, not repaired. fix engine crashes, say no collisions, water damage odo km. If the car is available at Loc Alo Loc, you can buy it right away.",Mercedes Benz,GLC,2018.0,Mercedes Benz GLC 250 4Matic 2018,1398000000,https://bonbanh.com/xe-mercedes_benz-glc-250-4matic-2018-4859055
4546340,Imported,New car,Bán tải / Pickup,0 Km,Red,Black,4-door,5-seat,Diesel	2.3 L,,Automatic,4WD - Four-wheel drive (4WD),L/100Km,"Navara Pro4x 2022 is equipped with a more powerful, smoother 2.3L Twin Turbo engine, better ability to move on all bad terrains. - Dual 2.3 Turbo engine, Euro5 emission quality - Electric power steering , 360 camera - Multi-link rear suspension system with 2-stage springs - Multi-lens Quard LED bulb set - Zone Body chassis - 3-layer soundproof glass + FREE GENUINE ACCESSORIES PACKAGE. + Cash Promotion according to the car .+ All colors delivered on the same day. Loan support up to 85% of car value up to 8 years Extremely attractive interest rate. %Browse profile in 5 minutes",Nissan,Navara,2022.0,Nissan Navara Pro-4X 2.3 AT 4WD 2022,830000000,https://bonbanh.com/xe-nissan-navara-pro-4x-2.3-at-4wd-2022-4546340
4888947,Domestic assembly,Used car,SUV,"30,000 Km",Green,Black,5-door,5-seat,Petrol	2.5 L,,Automatic,AWD - 4-wheel drive (AWD),8	L/100Km,"Tuan My Auto 31 - 90 Nguyen Van Cu sells Mazda CX-5 2.5 AWD cars manufactured in 2018, Ho Chi Minh City license plate, odo commits to check the company nationwide 30,000 km. Vehicle equipped with: Glass HUB. Bose 10-speaker system. I-Activesense intelligent active safety package. Nappa leather interior. ESP automatic balancing system, GPS navigation, 6 airbags. Electric seat + Driver's seat remembers sitting position. Electronic handbrake + Auto Hold. Smartkey + Start button. i-Activsense advanced safety system. Driver Warning/Reminder Support...If you are interested, please contact directly for the best information.",Mazda,CX5,2018.0,Mazda CX5 2.5 AT AWD 2018,725000000,https://bonbanh.com/xe-mazda-cx5-2.5-at-awd-2018-4888947
4730117,Domestic assembly,Used car,SUV,"60,000 Km",Black,Cream,5-door,5-seat,Petrol	2.0 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km," Owner needs to sell Mercedes Mer glc300 4 Matic Made in 2018 1 owner with 60000km, please contact me thank you",Mercedes Benz,GLC,2018.0,Mercedes Benz GLC 300 4Matic 2018,1450000000,https://bonbanh.com/xe-mercedes_benz-glc-300-4matic-2018-4730117
4705616,Domestic assembly,New car,Sedan,0 Km,White,Black,4-door,5-seat,Petrol	1.6 L,,Automatic,FWD - Front-wheel drive,5	L/100Km,"HYUNDAI ELANTRA 2023 - 10 million OFF NOW - Car available for immediate delivery - car delivered to your home. - For only 160 million, receive the car immediately with thousands of ""incentives and gifts"" included: Heat insulation film (10 year warranty), leather floor lining , underbody cover, leather file case, car hood, steering wheel cover, multi-purpose cleaning cloth, floor tappi, rain cover, leather file wallet, sun visor - Bank support 85-90% of car value .- Low interest rate (0.71%/1th), loan term up to 96 months (Simple, quick procedure, no need to prove income) - Support for Grab/Bee registration (black box included)",Hyundai,Elantra,2022.0,Hyundai Elantra 1.6 AT Standard 2022,549000000,https://bonbanh.com/xe-hyundai-elantra-1.6-at-tieu-chuan-2022-4705616
4925673,Domestic assembly,Used car,Sedan,0 Km,White,Black,4-door,5-seat,Petrol,,Automatic,FWD - Front-wheel drive,L/100Km,"Honda Civic 2019 G version for sale. Original car. Equipped with cast wheels, fog lights, leather upholstery, air conditioning, electric mirrors, CD player, AM/FM sound.... Please contact for more information!",Honda,Civic,2019.0,Honda Civic G 2019,610000000,https://bonbanh.com/xe-honda-civic-g-2019-4925673
4663852,Imported,Used car,SUV,"10,000 Km",Black,Black,5-door,7-seat,Diesel	2.0 L,Oil,Automatic,FWD - Front-wheel drive,6	L/100Km," Family needs to sell Santafe SLX 2010 diesel engine. The car is absolutely beautiful, no mechanical defects, no excess, original leather interior. This line of egvt machines has an eco mode to save fuel. Whoever buys just puts oil in and runs",Hyundai,SantaFe,2010.0,Hyundai SantaFe SLX 2010 car,510000000,https://bonbanh.com/xe-hyundai-santafe-slx-2010-4663852
4867958,Imported,Used car,SUV,"40,000 Km",White,Brown,6-door,5-seat,Hybrid	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km," For sale Toyota cross top version HV gasoline electric Extremely cool car. Imported the original car brand, I don't have a car, you guys can use it. The car is hundreds cheaper. Please balance",Toyota,Corolla Cross,2020.0,Toyota Corolla Cross 1.8HV 2020,885000000,https://bonbanh.com/xe-toyota-corolla_cross-1.8hv-2020-4867958
3582166,Imported,New car,SUV,0 Km,Black,Black,5-door,7-seat,Diesel	2.4 L,,Automatic,RFD - Rear-wheel drive,L/100Km,"Mitsubishi Pajero Sport 1-wheel diesel engine - FREE: 50% support for Registration Fee worth 57 million - Quickly contact to receive the best offer***- Overall dimensions (Length x Width x Height): 4,825 x 1,815 x 1,8352 mm - Distance between 2 axles: 2800mm - Distance between 2 front wheels: 1520mm - Distance between 2 rear wheels: 1515mm - Ground clearance: 218mm - Engine type: 2.4L Diesel - System Fuel: Electronic fuel injection - Maximum power: 181/3,500 (PS/rpm) - Maximum torque: 430/2,500 (Nm/rpm) - Maximum speed: 180Km/h - Gearbox: Box 8-speed automatic - sport mode.",Mitsubishi,Pajero Sport,2022.0,Mitsubishi Pajero Sport 2.4D 4x2 AT 2022,1130000000,https://bonbanh.com/xe-mitsubishi-pajero-sport-2.4d-4x2-at-2022-3582166
4867906,Domestic assembly,New car,Sedan,0 Km,Red,Black,4-door,5-seat,Petrol	1.5 L,Electronic fuel injection,Automatic,FWD - Front-wheel drive,7	L/100Km,"Welcome the new year 2023. Honda Giai Phong launches a super good promotion program: - Cash bonus deducted directly from the car price - Free full car accessories - InsuranceHonda City 2023 has a luxurious and modern design, conquering the most demanding customers. the most demanding customers: - Start the engine remotely with the key. - Safety system with 6 airbags, VSA electronic balance, ABS brakes, HSA... - 8"" LCD touch screen - 3 reverse cameras rotation angle.- ESS emergency brake light",Honda,City,2023.0,Honda City RS 1.5 AT 2023 car,529000000,https://bonbanh.com/xe-honda-city-rs-1.5-at-2023-4867906
4928696,Imported,Used car,SUV,0 Km,Black,Black,5-door,7-seat,Diesel,,Automatic,4WD - Four-wheel drive (4WD),7	L/100Km,"Beautiful car at a reasonable price, if you don't buy it, you still won't buy it, right? Excellently beautiful product #Ford_Everest Titanium 2.0 BiTurbo 4WD in Black, 2020 production, absolutely beautiful Manufactured/Registration: 2020ODO: 28,000 km original, solid interior and exterior Definitely very new, akBao checked and tested nationwideBank support 70%P/C: 77 Mai Phuc, Phuc Dong, Long Bien, HanoiUsed Car Vietnam - Pinnacle of Surfing Cars",Ford,Everest,2020.0,Ford Everest 2.0 BiTurbo 4WD 2020,1050000000,https://bonbanh.com/xe-ford-everest-2.0-biturbo-4wd-2020-4928696
4282578,Imported,New car,SUV,0 Km,White,Black,5-door,5-seat,Hybrid	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km,"TOYOTA Corolla Cross 1.8HV- Support installment payments with preferential interest rates, quick procedures- Hottest promotions of the month- Contact now for more information. The car is equipped with outstanding technology, especially Hybris engine, Full Options: - CVT transmission - Electronic handbrake - Sunroof - 360 camera - Smart key - 3 driving modes - 8-way electric seats - 9inch screen/6 speakers - Weighing system electronically VSC - TRC traction control system - HAC hill start assist system - Cruise Control cruise control.",Toyota,Corolla Cross,2023.0,Toyota Corolla Cross 1.8HV 2023,936000000,https://bonbanh.com/xe-toyota-corolla_cross-1.8hv-2023-4282578
4855186,Domestic assembly,Used car,Sedan,0 Km,Silver,Colorful,4-door,5-seat,Petrol	2.0 L,,Automatic,FWD - Front-wheel drive,L/100Km," The owner wants to sell his beloved Cerato 2.0 AT version. Car is 100% factory maintained. How many types of tests do you have? The car has been loaded with more than a hundred million toys. I have a need, please call me. look at the car.",Kia,Cerato,2019.0,Kia Cerato 2.0 AT Premium 2019 car,550000000,https://bonbanh.com/xe-kia-cerato-2.0-at-premium-2019-4855186
4879103,Domestic assembly,Used car,Crossover,0 Km,Black,Cream,5-door,5-seat,Petrol	2.0 L,,Automatic,FWD - Front-wheel drive,L/100Km," Black HYUNDAI TUCSON 2.0, manufactured in 2020, diesel engine, private name, HN license plate, very well maintained car. Car washed in water like new Odo 3000, extremely beautiful Accessory package: Steps, glass stickers, 5D floor, rain cover",Hyundai,Tucson,2020.0,Hyundai Tucson 2.0 ATH 2020,835000000,https://bonbanh.com/xe-hyundai-tucson-2.0-ath-2020-4879103
4839074,Domestic assembly,Used car,SUV,"70,000 Km",Silver,Cream,5-door,7-seat,Petrol	2.4 L,,Automatic,4WD - Four-wheel drive (4WD),L/100Km," Hyundai Santafe SX 2016 Full gasoline Odo 70,000 regular maintenance Full version: includes sunroof, 2 electric seats, seat memory, reverse cam, screen, 2 electric bridges, stat/top lockExcellent new car, 1 owner since new ============⚜️⚜️⚜️============✍ Auto Anh Tuan Commitment Written commitment, Good security guaranteed, no mortgage or dispute Original machine Vehicles sold by the store guarantee a full refund. Warranty for 12 months from the date of handover. Includes factory test or inspection at the garage you specify.",Hyundai,SantaFe,2016.0,Hyundai SantaFe 2.4L 4WD 2016,685000000,https://bonbanh.com/xe-hyundai-santafe-2.4l-4wd-2016-4839074
4716760,Imported,Used car,Bán tải / Pickup,0 Km,White,Black,4-door,5-seat,Diesel	2.0 L,,Automatic,RFD - Rear-wheel drive,L/100Km,"Ford Ranger Wildtrak produced 2018 2.0 turbo 4x2 AT white color. Excellent beautiful car, the previous owner took good care of it. 10-speed automatic transmission - equipped with TurboOption according to the car: leather seats, electric adjustment, floor lining, steps, trunk lid, wildtrak sports bar, ... Guaranteed to not crash, not flood, ... Please contact for more details. Thank you.",Ford,Ranger,2018.0,Ford Ranger Wildtrak 2.0L 4x2 AT 2018,690000000,https://bonbanh.com/xe-ford-ranger-wildtrak-2.0l-4x2-at-2018-4716760
4816384,Domestic assembly,Used car,Crossover,0 Km,Black,gray,5-door,5-seat,Petrol	2.0 L,,Automatic,FWD - Front-wheel drive,L/100Km," Hyundai tucson 2.0 sx 2020, black. The car is equipped with: leather seats, integrated steering wheel, automatic air conditioning, ignition, airbags, reverse cam,... Contact to view the car for more details!",Hyundai,Tucson,2020.0,Hyundai Tucson 2.0 AT 2020,760000000,https://bonbanh.com/xe-hyundai-tucson-2.0-at-2020-4816384
4861269,Domestic assembly,Used car,Van/Minivan,"700,000 Km",Sand,Cream,5-door,7-seat,Diesel	2.2 L,,Automatic,FWD - Front-wheel drive,7	L/100Km, The family needs to sell the Kiassendona 2018 DATH owner. The car has been sprayed. Just go home.,Kia,Sedona,2018.0,Kia Sedona 2.2L DATH 2018,850000000,https://bonbanh.com/xe-kia-sedona-2.2l-dath-2018-4861269
4905871,Domestic assembly,Used car,Crossover,"9,999 Km",Silver,Cream,5-door,8-seat,Petrol	2.0 L,,Automatic,RFD - Rear-wheel drive,L/100Km," Because the company has no need to use it, it needs to sell Inova 2.0G 2019, the car was bought new from the beginning, currently still has body insurance, has a VAT invoice...",Toyota,Innova,2019.0,Toyota Innova 2.0G 2019 car,620000000,https://bonbanh.com/xe-toyota-innova-2.0g-2019-4905871
4816250,Imported,Used car,SUV,"30,000 Km",Green,Black,5-door,7-seat,Diesel	2.0 L,Direct,Automatic,4WD - Four-wheel drive (4WD),8	L/100Km,"Family used car, now due to change to new car so selling to customers who need it, family car has been carefully maintained, no crashes, no water damage, fully serviced, car has high quality toys: Camera 360 degrees, smart ignition key, heat insulation film, floor lining. If you have any needs, please contact me to view directly at home. Free contact with brokers and drivers",Ford,Everest,2021.0,Ford Everest Titanium 2.0L 4x4 AT 2021,1139000000,https://bonbanh.com/xe-ford-everest-titanium-2.0l-4x4-at-2021-4816250
