ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,fuel_system,transmission,drive_type,fuel_consumption,describe,brand,grade,year_of_manufacture,car_name,price,url
4875067,Domestic assembly,Used car,SUV,"23,000 Km",Red,Red,5-door,7-seat,Petrol	2.5 L,,Automatic,FWD - Front-wheel drive,9	L/100Km,"New arrival, super new, super hot.. Mazda CX8 2.5AT luxury version 2021 crystal red, 1 owner from new two rooms.odo 2vBest feng shui forever.. (The car is very new, ace like new.)The car is up a lot. accessories + body insurance intact. Equipped with many high-end amenities: - Skyactiv 2.5L engine with integrated GVC acceleration control New equipment: equipped: Apple CarPlay, MRCC, Nappa leather seats (Brown), 3-zone independent air conditioning, anti-jamming electric trunk, sun blinds...Cx8 is a little better than cx5. Bank 70% overhang 900 minutes. View car at 138-140 Tan Duong TN HP.",Mazda,CX8,2021.0,Mazda CX8 Luxury 2021 car,925000000,https://bonbanh.com/xe-mazda-cx8-luxury-2021-4875067
4891771,Imported,Used car,Bán tải / Pickup,"17,893 Km",Silver,Colorful,4-door,5-seat,Diesel	2.2 L,,Automatic,RFD - Rear-wheel drive,L/100Km," upgraded my car so I want to sell my Ford ranger xls.2.2 automatic. 2021 model as shown in the owner's car picture. The car is equipped with a lot of toys such as leather seats, Android screen, front and rear sensors, 360 cam, installed with a low trigger to start and stop. The car has run 17,893km, guaranteed no errors, no crashes, no water damage. If you're willing to come see the car, I'll come over to your house. Watch it live, without the driver or crewman, LH: see the car",Ford,Ranger,2021.0,Ford Ranger XLS 2.2L 4x2 AT 2021,610000000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-4891771
4902750,Domestic assembly,Used car,Sedan,0 Km,Silver,Cream,4-door,5-seat,Petrol	1.5 L,,Manual,FWD - Front-wheel drive,L/100Km,"Toyota Vios E 2015 MT 1.5l / Private. ̉ ̂́ : 2015 ̂ ̉ : Vios E is equipped with a 1.5l engine with a very fuel-efficient 5-speed manual transmission, safety features such as: Airbags, ABS and many entertainment amenities. ̀ ̣ ̛̣ ̂́: beautiful interior and exterior, mechanical, beautiful original body shell, full car accessories. ❌Say no to car crashes and flooding✓ If you are interested, call me to see the car in Ba Vi Hanoi",Toyota,Vios,2015.0,Toyota Vios 1.5E 2015,305000000,https://bonbanh.com/xe-toyota-vios-1.5e-2015-4902750
4764153,Domestic assembly,Used car,Sedan,"36,000 Km",White,Black,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"MAZDA 3 CAR FOR SALE - BEAUTIFUL ORIGINAL CAR - BRAND CHECKED Vehicle information: Car manufactured in 2018, white exterior, luxurious black interior. Car has only run 36,000km (very new) Provincial license plate. Decorated car Equipped with many modern safety features COMMITMENT Genuine engine, clear legal status Genuine kilometers Car does not crash or flood Commitment to buying the car back, when customers need to change the car or upgrade the price Offering price (with benefits when buying car)",Mazda,3,2018.0,Mazda 3 1.5 AT 2018,550000000,https://bonbanh.com/xe-mazda-3-1.5-at-2018-4764153
4840077,Imported,Used car,Bán tải / Pickup,"20,000 Km",White,Black,4-door,5-seat,Diesel	1.9 L,,Automatic,RFD - Rear-wheel drive,7	L/100Km," The car is in good condition, like new and hasn't been used much so selling it to see if you like it right away.",Mazda,BT50,2022.0,Mazda BT50 Luxury 1.9L 4x2 AT 2022,715000000,https://bonbanh.com/xe-mazda-bt50-luxury-1.9l-4x2-at-2022-4840077
4892896,Domestic assembly,Used car,Crossover,0 Km,Silver,gray,5-door,8-seat,Petrol	2.0 L,,Manual,RFD - Rear-wheel drive,L/100Km," Because I no longer need to use it, I'm selling the Innova car at the end of 2016, new form 2017, the owner is in Hai Phong, the car is beautiful, just needs to be redone, leather interior has not been used for 2 months, and has been upgraded to a reverse cam android, registered until February 2024. 1 year of body insurance remaining until March 2024. Anyone in Hai Phong who buys and runs the service is very reasonable, no haggling (at Loc price) for the buyer",Toyota,Innova,2016.0,Toyota Innova 2.0E 2016 car,450000000,https://bonbanh.com/xe-toyota-innova-2.0e-2016-4892896
4883752,Imported,Used car,Hatchback,"99,999 Km",Red,Red,4-door,5-seat,Petrol	1.0 L,,Automatic,FWD - Front-wheel drive,L/100Km," Just over 200 million VND, Peugeot 2008 imported from France 1.0 gasoline version tastes like it smells, giving you the taste of France.",Peugeot,107,2008.0,Peugeot 107 1.0 AT 2008,200000000,https://bonbanh.com/xe-peugeot-107-1.0-at-2008-4883752
4897240,Domestic assembly,Used car,Hatchback,"26,000 Km",White,Red,5-door,5-seat,Petrol	2.0 L,,Automatic,FWD - Front-wheel drive,L/100Km," The sport luxury 2.0 car is different from the original 1.5, a very new 1 cycle car....",Mazda,3,2021.0,Mazda 3 2.0L Sport Signature Luxury 2021,679000000,https://bonbanh.com/xe-mazda-3-2.0l-sport-signature-luxury-2021-4897240
4843468,Domestic assembly,Used car,Sedan,"69,000 Km",Black,Cream,4-door,5-seat,Petrol	3.0 L,,Automatic,RFD - Rear-wheel drive,L/100Km," - For sale by owner - Merc S400L 2015 - odo 6v9 km - Family car with low mileage, full regular maintenance - Newly scheduled maintenance, 4 new tires and air shock absorbers - Guaranteed no accidents, no flooded, original chassis.",Mercedes Benz,S class,2015.0,Mercedes Benz S class S400L 2015,1650000000,https://bonbanh.com/xe-mercedes_benz-s_class-s400l-2015-4843468
4845158,Imported,Used car,Hatchback,"120,000 Km",Grey,Black,5-door,5-seat,Petrol	1.0 L,,Automatic,FWD - Front-wheel drive,6	L/100Km,"Kia Morning imported from Korea with superior options compared to domestic cars (4 disc brakes, electronic balance, heated seats, heated steering wheel, automatic headlights, automatic anti-glare mirror...) - Solid operation Better soundproofing than domestic cars - Compact car model, most sophisticated design - Excellent car quality, original engine without collision, committed to warranty the machine for buyers",Kia,Morning,2011.0,Kia Morning 1.0 AT 2011 car,265000000,https://bonbanh.com/xe-kia-morning-1.0-at-2011-4845158
4911045,Domestic assembly,Used car,Sedan,0 Km,Red,Black,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Mazda 3 - 1.5 Luxury - 2022 Odo: 14,000 km Origin: Domestic License plate: HCM",Mazda,3,2022.0,Mazda 3 1.5L Luxury 2022,625000000,https://bonbanh.com/xe-mazda-3-1.5l-luxury-2022-4911045
4929951,Imported,Used car,Crossover,0 Km,Grey,Black,5-door,5-seat,Petrol,,Automatic,FWD - Front-wheel drive,L/100Km," For sale, Toyota Cross 1.8V, produced in 2020, blue-gray color, guaranteed not to crash, flood, or be hit by water. Beautiful car without any minor defects Support 70% installment payment Genuine warranty Super good price sale!",Toyota,Corolla Cross,2020.0,Toyota Corolla Cross 1.8V 2020,766000000,https://bonbanh.com/xe-toyota-corolla_cross-1.8v-2020-4929951
4891455,Imported,Used car,Sedan,"38,000 Km",White,Brown,4-door,5-seat,Petrol	4.0 L,,Automatic,RFD - Rear-wheel drive,L/100Km," Selling 2016 Bentley Flying Spur imported from the UK. The car is very nice and the sea is beautiful. Runs 3.8 thousand, interior and exterior like new. Guaranteed to be a very nice original car",Bentley,Flying Spur,2016.0,Bentley Flying Spur V8 S 2016,5900000000,https://bonbanh.com/xe-bentley-flying_spur-v8-s-2016-4891455
4622313,Imported,Used car,SUV,"50,000 Km",Black,Black,5-door,7-seat,Petrol	3.7 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km,"With the super product of Honda ACURA - MDX imported from Canada, extremely new, runs well with 6.2 thousand miles, extremely rare cars of the same generation that have been kept for a few miles and are still as original as this car♦️Car manufactured in 2008, imported and registered in 3/2009. One owner since new ♦️ Luxurious black leather interior ♦️ 07-seat car with 03 cool air conditioners ♦️ Electric trunk and sunroof .. * Classy, luxury car that drives extremely well and safely. .The price is very good for people who like to play this car...",Acura,MDX,2008.0,Acura MDX SH-AWD 2008,486000000,https://bonbanh.com/xe-acura-mdx-sh-awd-2008-4622313
4810026,Domestic assembly,Used car,Sedan,0 Km,White,-,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Insolvent, need to sell City RS registered October 2021, license plate 30, owner's name is my name. The car is fully equipped (360 cam, leather seats, 3M film, android screen, 2 mic karaoke set, tire sensor, zin screen and car reverse cam are still intact with the car)",Honda,City,2021.0,Honda City RS 1.5 AT 2021 car,530000000,https://bonbanh.com/xe-honda-city-rs-1.5-at-2021-4810026
4899312,Imported,Used car,Bán tải / Pickup,"76,000 Km",Green,Colorful,4-door,5-seat,Diesel	2.2 L, ELECTRONIC,Automatic,RFD - Rear-wheel drive,7	L/100Km,"Couldn't be newer. RANGER XLS SX 2017 1 owner since the beginning, regular maintenance, very nice new car. Original digital machine on sturdy base. The car is absolutely NO ACCIDENT, NO FLOODING, NO ENGINE OPEN. The car owner is fully equipped with necessary equipment, just use it. Support installment payment up to 70%, quick and economical. See the test drive car at KING OF PICKUP 26 Viet Hung Street - Long Bien - Hanoi. Contact directly for the best price",Ford,Ranger,2017.0,Ford Ranger XLS 2.2L 4x2 AT 2017,509000000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2017-4899312
4916406,Domestic assembly,Used car,Sedan,"3,000 Km",White,Black,4-door,5-seat,Petrol	1.5 L,Electronic,Automatic,FWD - Front-wheel drive,6	L/100Km," Next Quality Car Mazda3 2020 1.5Luxury Hanoi Sea White, beautiful car, one owner from new, runs only 30,000 km, super nice, super new interior, original machinery, 99% original paint, beautiful car, no newer cars , option according to the fully enclosed vehicle. The selling vehicle commits in writing to include a fault-free nationwide manufacturer or garage test. If you are interested, please contact us.",Mazda,3,2021.0,Mazda 3 1.5L Luxury 2021,619000000,https://bonbanh.com/xe-mazda-3-1.5l-luxury-2021-4916406
4916696,Domestic assembly,Used car,Sedan,"34,000 Km",Black,Cream,4-door,5-seat,Petrol	1.6 L,,Automatic,FWD - Front-wheel drive,9	L/100Km,"Kia Cerato 1.6Luxury 2019 private 1 owner from new province, runs 3.40,000 km, 1 km error, free car, full factory license. Extremely beautiful car with no minor defects Commitment to clear legal procedures, original numbers and threads, no crashes, no flooding Bank support and nationwide shipping",Kia,Cerato,2019.0,Kia Cerato 1.6 AT Luxury 2019,545000000,https://bonbanh.com/xe-kia-cerato-1.6-at-luxury-2019-4916696
4859952,Domestic assembly,Used car,Sedan,"40,000 Km",Red,Cream,4-door,5-seat,Petrol	1.4 L,,Automatic,FWD - Front-wheel drive,L/100Km, Accent 1.4AT production 2019 odo 4v original glue everything about the car no need to discuss,Hyundai,Accent,2019.0,Hyundai Accent 1.4 AT 2019,450000000,https://bonbanh.com/xe-hyundai-accent-1.4-at-2019-4859952
4914003,Domestic assembly,Used car,Crossover,"22,079 Km",Red,Black,5-door,5-seat,Petrol	1.2 L,,Automatic,FWD - Front-wheel drive,5	L/100Km,"Selling Peugeot 2008 GT Line 1.2 Turbo Sx 2022 - Genuine 3 year warranty - Highest level Full Option version - One owner. The car is very well kept and is as beautiful as a van. 100% genuine for each screw, including factory testing and master workers nationwide. - Complete with 2 original keys, catalog,...100% brand new crab cake and accessories - Many options: Smart key, Start/ Stop, 3D Digital clock, interior LED lights, electric seats, Sport/Eco driving mode, Cruise Control, Full Led Auto lights, 2-zone auto air conditioning, zin screen, reverse cam, sensors around the car, emergency brake level, blind spot warning, lane keeping,... - 75% bank installment support",Peugeot,2008,2022.0,Peugeot 2008 GT Line 1.2 AT 2022,805000000,https://bonbanh.com/xe-peugeot-2008-gt-line-1.2-at-2022-4914003
4916230,Imported,Used car,SUV,"111,000 Km",Silver,Black,5-door,7-seat,Diesel	2.0 L,,Automatic,FWD - Front-wheel drive,8	L/100Km," 2009 santafe car, US export MLX, diesel motorbike, automatic transmission, 12 airbags, 2 electric seats, seat memory, automatic air conditioning, sunroof, leather-wrapped steering wheel with integrated function keys, box cold air conditioner, reverse sensor, 110,000 miles running, private car bought from new, no floods, no crashes, original engine, factory test case,...",Hyundai,SantaFe,2009.0,Hyundai SantaFe MLX 2.0L 2009,415000000,https://bonbanh.com/xe-hyundai-santafe-mlx-2.0l-2009-4916230
4757548,Domestic assembly,Used car,Sedan,"30,000 Km",White,Cream,4-door,5-seat,Petrol	2.0 L,,Automatic,FWD - Front-wheel drive,L/100Km," Hyundai Elantra 2.0At 2021 original white color. Extremely new car with over 3k miles, original tires, interior like new. New form, sporty, strong and healthy.",Hyundai,Elantra,2021.0,Hyundai Elantra 2.0 AT 2021,638000000,https://bonbanh.com/xe-hyundai-elantra-2.0-at-2021-4757548
4808945,Imported,Used car,Bán tải / Pickup,"80,000 Km",White,Black,4-door,5-seat,Diesel	2.2 L,Electronic,Manual,RFD - Rear-wheel drive,7	L/100Km," If you want to advance in life, you should leave it for those who need it. Number of 1-bridge diesel engine decks. Register 2016. Odo 80v. Machines are nearly original. Paint is scratched and has 85% original condition.",Ford,Ranger,2016.0,Ford Ranger XLS 2.2L 4x2 MT 2016,430000000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2016-4808945
4742738,Imported,Used car,Bán tải / Pickup,"16,000 Km",Black,Black,4-door,5-seat,Petrol,,Automatic,AWD - 4-wheel drive (AWD),L/100Km, Ford F150 harley Davidson 5.0L V8 Sx 2018 with 1.6 thousand km run One of these 4 cars is the newest,Ford,F150,2018.0,Ford F150 Harley Davidson 2018,5800000000,https://bonbanh.com/xe-ford-f150-harley-davidson-2018-4742738
4866016,Domestic assembly,Used car,Crossover,"30,000 Km",Black,Black,5-door,5-seat,Petrol	1.4 L,Gasoline,Automatic,FWD - Front-wheel drive,7	L/100Km," Kia seltos premium.highest version 2021 model with over 30,000 miles on it.super smooth car.nice car.1 owner fuel efficient version 1.4. Many modern functions. The price is a little less for enthusiastic people. If you are interested, please contact me by Kieu. Contact me by Kieu of the car owner.",Kia,Seltos,2021.0,Kia Seltos Premium 1.4 AT 2021,698000000,https://bonbanh.com/xe-kia-seltos-premium-1.4-at-2021-4866016
4925028,Imported,Used car,SUV,"69,000 Km",Red,Brown,5-door,5-seat,Petrol	2.0 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km,"The owner is selling a red 2017 RX200T Sx, Ho Chi Minh City license plate, 99% new beautiful car, options: remote key, Star/stop ignition, high quality leather seats with electric adjustment, DVD screen, Reverse camera, electric trunk, system lighting around the vehicle, VSC body stabilization system, TRC traction control system, HAC hill departure system, and other safety features ......... for sale by owner contact quickly.",Lexus,RX,2017.0,Lexus RX 200t 2017,2399000000,https://bonbanh.com/xe-lexus-rx-200t-2017-4925028
4859641,Domestic assembly,Used car,SUV,0 Km,Black,Cream,5-door,8-seat,Diesel	2.5 L,,Manual,RFD - Rear-wheel drive,L/100Km,"Selling Toyota Fotuner 2.5G, manufactured in 2016, manual transmission diesel engine, private name, Vip license plate 15Axxx. The car is beautiful and sparkling, everything is original, without any defects.... price: 6xx million. - Modern equipment: 12 inch screen Android/ Apple Car connects to 4G Wifi smartphone, Reverse sensor camera + Side camera + Dashboard camera, 3 hot and cold air conditioners, sound adjustment on the steering wheel, electric folding mirrors, high-quality leather interior.. .....- The car sales salon has a commitment: + The car is not crashed or flooded + The engine is only original + Supports installment loans of 70% of the car, low interest rate. Quang Hung Auto Salon - Address: No. 247 Le Thanh Tong, Hai Phong.",Toyota,Fortuner,2016.0,Toyota Fortuner 2.5G 2016,615000000,https://bonbanh.com/xe-toyota-fortuner-2.5g-2016-4859641
4915044,Domestic assembly,Used car,Hatchback,"57,000 Km",Red,gray,5-door,5-seat,Petrol	1.25 L,,Automatic,FWD - Front-wheel drive,5	L/100Km," Auto has just arrived, small and beautiful KiA Morning 2018 Si version with automatic transmission. The car is red with gray interior. Owner's personal name. Commitment to car not being crashed or flooded. Check everywhere. Reference price: 3xx. Please contact for details",Kia,Morning,2018.0,Kia Morning Si AT 2018 car,335000000,https://bonbanh.com/xe-kia-morning-si-at-2018-4915044
4887658,Domestic assembly,Used car,Sedan,"57,000 Km",White,Black,4-door,5-seat,Petrol	1.6 L,,Manual,FWD - Front-wheel drive,6	L/100Km,"Selling Kia Cerato sports version 2020Odo 57,000 If you are interested, please contact. Thank you very much for your interest in the car.",Kia,Cerato,2020.0,Kia Cerato 1.6 MT 2020,440000000,https://bonbanh.com/xe-kia-cerato-1.6-mt-2020-4887658
4891432,Domestic assembly,Used car,Hatchback,"11,000 Km",Red,Cream,5-door,5-seat,Petrol	1.25 L,,Automatic,FWD - Front-wheel drive,L/100Km, The car is still very new. All documents are here. Rarely driven,Kia,Morning,2021.0,Kia Morning Luxury 2021 car,370000000,https://bonbanh.com/xe-kia-morning-luxury-2021-4891432
4824632,Domestic assembly,Used car,Hatchback,"250,000 Km",Green,Brown,5-door,5-seat,Petrol	0.8 L,,Manual,FWD - Front-wheel drive,5	L/100Km," would like to sell the Daewoo Matiz Sx 2001, the full version (don't confuse it with the missing version), private name, the car is sold by the owner, I don't think there is a second car with the quality of the car. Yes, the engine is in good condition, I guarantee there will be no defects in the transmission, I guarantee there will be no errors on the chassis, I guarantee it won't rot, the car has 5 new Michelin tires, LED headlights, underbody lights, new registration until May. 6, full sound and column speakers, DVD screen, electric key, molded wheels, the car owner still keeps the original felt seats that came with the car from new and has carefully covered the new leather seats, the original felt ceiling comes with the car, everything All the plastic parts on the car are genuine plastic that has not been painted. I sell for whatever money I get. Please do not compare cars online. I only hope that you will be willing to buy and sell, please come to each car in person to see it in detail. Compare and feel the car, you get what you pay for, I have taken very specific photos of more than 70 for you to look at, and have a specific video that you can inbox or call me!",Daewoo,Matiz,2001.0,Daewoo Matiz 0.8 MT 2001,65000000,https://bonbanh.com/xe-daewoo-matiz-0.8-mt-2001-4824632
4598235,Domestic assembly,Used car,SUV,0 Km,White,Cream,5-door,7-seat,Diesel	2.2 L,,Automatic,FWD - Front-wheel drive,L/100Km," Kia Sorento 2017 full diesel engine, private license plate HanoiVehicle with more than 6k kmOriginal vehicle, no crash or flood Bank support 70% of car value Anyone interested please contact",Kia,Sorento,2017.0,Kia Sorento DATH 2017 car,699000000,https://bonbanh.com/xe-kia-sorento-dath-2017-4598235
4833608,Domestic assembly,Used car,Sedan,"11,000 Km",Red,Black,4-door,5-seat,Petrol	2.0 L, Electronic fuel injection,Automatic,FWD - Front-wheel drive,8	L/100Km," Tu #Auto_Dat_Cang#More Mazda6 2.0 Premium 2020✓ Guaranteed standard car✓No collision, no flooding, no engine modifications✓Clear legal documents, quick title transfer✓Financial support up to 70% of price If you have any needs, please call",Mazda,6,2020.0,Mazda 6 Premium 2.0 AT 2020,725000000,https://bonbanh.com/xe-mazda-6-premium-2.0-at-2020-4833608
4820051,Domestic assembly,Used car,Hatchback,0 Km,Green,-,5-door,5-seat,Petrol	0.8 L,,Manual,FWD - Front-wheel drive,L/100Km, Matiz 2005 for sale. Car is kept safe from crashes and floods. Contact us for more information!,Daewoo,Matiz,2005.0,Daewoo Matiz SE 0.8 MT 2005,46000000,https://bonbanh.com/xe-daewoo-matiz-se-0.8-mt-2005-4820051
4855130,Domestic assembly,Used car,Sedan,"4,000 Km",Black,Black,4-door,5-seat,Petrol	1.6 L,Turbo,Automatic,FWD - Front-wheel drive,6	L/100Km,"Because my family is work-oriented, I need to get rid of the super fast car Elantra Nline 2022, only 3,333km away from first maintenance, completely original car.",Hyundai,Elantra,2022.0,Hyundai Elantra N-Line 1.6 Turbo AT 2022,789000000,https://bonbanh.com/xe-hyundai-elantra-n-line-1.6-turbo-at-2022-4855130
